epoch,accuracy,f1_score,iou_m,loss,precision_m,recall_m,val_accuracy,val_f1_score,val_iou_m,val_loss,val_precision_m,val_recall_m
41,0.7541232705116272,0.0,0.0,0.3899814784526825,0.0,0.0,0.7373365759849548,0.0,0.0,0.39826080203056335,0.0,0.0
42,0.7541232705116272,0.0,0.0,0.38338708877563477,0.0,0.0,0.7373365759849548,0.0,0.0,0.3917331397533417,0.0,0.0
43,0.7541232705116272,0.002799812937155366,0.000769888749346137,0.37652456760406494,0.44999998807907104,0.0014042753027752042,0.7373365759849548,0.015181329101324081,0.004199066665023565,0.38525140285491943,0.8999999165534973,0.007655230350792408
44,0.7541232705116272,0.016933176666498184,0.004693811759352684,0.3703182339668274,0.8714284896850586,0.00855532567948103,0.7373365759849548,0.047422103583812714,0.013374804519116879,0.3780897557735443,0.85999995470047,0.02438332699239254
45,0.7541232705116272,0.039827413856983185,0.011181477457284927,0.36309343576431274,0.8721153140068054,0.020385319367051125,0.7373365759849548,0.06653939187526703,0.018973559141159058,0.3716689646244049,0.8714285492897034,0.03459030017256737
46,0.7541232705116272,0.07107579708099365,0.02037430740892887,0.35663914680480957,0.8684848546981812,0.03713943064212799,0.7373365759849548,0.08555285632610321,0.024727838113904,0.3653612732887268,0.8368420600891113,0.04508080706000328
47,0.7541232705116272,0.08238013833761215,0.023737967014312744,0.3508014678955078,0.8571428060531616,0.04327452927827835,0.7373365759849548,0.09954749792814255,0.02908242680132389,0.35989585518836975,0.8130435347557068,0.05301956459879875
48,0.7541232705116272,0.13798697292804718,0.04137985408306122,0.3442588448524475,0.8233407139778137,0.07544456422328949,0.7373365759849548,0.19166459143161774,0.05972006544470787,0.353227436542511,0.800000011920929,0.10887441039085388
49,0.7541232705116272,0.21800169348716736,0.06940971314907074,0.3386308550834656,0.7940330505371094,0.12652242183685303,0.7373365759849548,0.2510101795196533,0.08211508393287659,0.3476988971233368,0.7764706015586853,0.1497022956609726
50,0.7541232705116272,0.21892689168453217,0.06976281106472015,0.33348965644836426,0.78608238697052,0.12717658281326294,0.7373365759849548,0.22866813838481903,0.07356143742799759,0.3433627784252167,0.7754098176956177,0.13410833477973938
51,0.7541232705116272,0.2183988392353058,0.06960304081439972,0.32810065150260925,0.7898885607719421,0.12689167261123657,0.7373365759849548,0.2776874899864197,0.09300155192613602,0.3380841612815857,0.7666666507720947,0.16954921185970306
52,0.7541232705116272,0.27620962262153625,0.09285876154899597,0.3227064609527588,0.7532467246055603,0.16927406191825867,0.7373365759849548,0.3435131013393402,0.12332815676927567,0.33324041962623596,0.7275229692459106,0.22483697533607483
53,0.7541232705116272,0.3259468078613281,0.11577126383781433,0.3187564015388489,0.7185723185539246,0.21108022332191467,0.7373365759849548,0.3508695960044861,0.1270606517791748,0.32899636030197144,0.7230088114738464,0.23164160549640656
54,0.7541232705116272,0.32415342330932617,0.11472542583942413,0.31457000970840454,0.7200959324836731,0.20915226638317108,0.7373365759849548,0.3449319005012512,0.12410575896501541,0.3255724310874939,0.725454568862915,0.22625461220741272
55,0.7541232705116272,0.33759936690330505,0.12135035544633865,0.3105417490005493,0.7129629850387573,0.22122544050216675,0.7373365759849548,0.37704575061798096,0.14152410626411438,0.321686327457428,0.699999988079071,0.2580096423625946
56,0.7541232705116272,0.37383127212524414,0.14023786783218384,0.30680349469184875,0.6952189207077026,0.255653977394104,0.7373365759849548,0.4018447697162628,0.15583203732967377,0.3185025453567505,0.6863013505935669,0.2840941250324249
57,0.7541232705116272,0.38213419914245605,0.14512953162193298,0.3036918044090271,0.690612256526947,0.2645948529243469,0.7373365759849548,0.4070161283016205,0.15878695249557495,0.31570062041282654,0.6852349638938904,0.28948116302490234
58,0.7541232705116272,0.376850962638855,0.14257851243019104,0.3008540868759155,0.6883516311645508,0.25992077589035034,0.7373365759849548,0.403041809797287,0.1566096544265747,0.31349456310272217,0.6850340366363525,0.2855117619037628
59,0.7541232705116272,0.38293519616127014,0.1455712467432022,0.29810506105422974,0.6875537633895874,0.2653751075267792,0.7373365759849548,0.4167485237121582,0.16485226154327393,0.310609370470047,0.6794871687889099,0.30053868889808655
60,0.7541232705116272,0.41825324296951294,0.16667133569717407,0.295505166053772,0.6735209822654724,0.3038558065891266,0.7373365759849548,0.4449877142906189,0.18398134410381317,0.30862510204315186,0.6608938574790955,0.33541253209114075
61,0.7541232705116272,0.4348014295101166,0.17764891684055328,0.29349392652511597,0.662162184715271,0.3238581717014313,0.7373365759849548,0.4328157603740692,0.17558319866657257,0.3065926432609558,0.6680473685264587,0.3201020658016205
62,0.7541232705116272,0.4161156415939331,0.1654270589351654,0.2911921739578247,0.6713103652000427,0.3015763759613037,0.7373365759849548,0.42311421036720276,0.16967341303825378,0.30550119280815125,0.6693251729011536,0.3093280494213104
63,0.7541232705116272,0.4112256169319153,0.1625623255968094,0.2898685336112976,0.6726723313331604,0.2963278889656067,0.7373365759849548,0.4428921639919281,0.18242613971233368,0.3033304810523987,0.6627118587493896,0.33257725834846497
64,0.7541232705116272,0.44720378518104553,0.18650372326374054,0.2878345847129822,0.6546783447265625,0.3400125801563263,0.7373365759849548,0.47088512778282166,0.20311042666435242,0.3022690415382385,0.6465346813201904,0.37028637528419495
65,0.7541232705116272,0.4605866074562073,0.19580134749412537,0.2866310477256775,0.6492570638656616,0.3569501042366028,0.7373365759849548,0.4567102789878845,0.19237945973873138,0.30051901936531067,0.6544973254203796,0.3507229685783386
66,0.7541232705116272,0.4342384338378906,0.17757581174373627,0.2851523458957672,0.6593802571296692,0.3237302601337433,0.7373365759849548,0.4377487003803253,0.17962676286697388,0.2999066114425659,0.6600000262260437,0.32747378945350647
67,0.7541232705116272,0.4341410994529724,0.17819228768348694,0.28364866971969604,0.6620572805404663,0.3248472809791565,0.7373365759849548,0.4699295163154602,0.20233282446861267,0.2980639338493347,0.6472637057304382,0.36886873841285706
68,0.7541232705116272,0.4651828706264496,0.199562668800354,0.28223639726638794,0.6449431777000427,0.3638041615486145,0.7369281053543091,0.47569867968559265,0.2074534296989441,0.297074556350708,0.6392344832420349,0.3787921667098999
69,0.7541232705116272,0.46510109305381775,0.19971433281898499,0.2813488841056824,0.6439002752304077,0.36404284834861755,0.7373365759849548,0.46120133996009827,0.1964230090379715,0.29597315192222595,0.6476923227310181,0.3580946922302246
70,0.7541232705116272,0.45325881242752075,0.19112235307693481,0.27983206510543823,0.6487140655517578,0.34841614961624146,0.7369281053543091,0.4690823554992676,0.2020186483860016,0.2948039472103119,0.644059419631958,0.36886873841285706
71,0.7541232705116272,0.4687536954879761,0.2031906247138977,0.2790876626968384,0.6430943012237549,0.3704361915588379,0.7369281053543091,0.4775589406490326,0.20900622010231018,0.2937791049480438,0.6379147171974182,0.3816274404525757
72,0.7541232705116272,0.46806764602661133,0.20190224051475525,0.27767443656921387,0.6428210735321045,0.3680696487426758,0.7369281053543091,0.46232062578201294,0.1976708024740219,0.2929365932941437,0.6429293155670166,0.3609299659729004
73,0.7541232705116272,0.4624524712562561,0.19789361953735352,0.2767433226108551,0.6444146633148193,0.36073219776153564,0.7369281053543091,0.4681156277656555,0.20232917368412018,0.2917872369289398,0.6387255191802979,0.36943575739860535
74,0.7541232705116272,0.4671715497970581,0.20131894946098328,0.2756192088127136,0.6426044702529907,0.36700552701950073,0.7369281053543091,0.46906933188438416,0.20310556888580322,0.29080820083618164,0.6380488276481628,0.37085339426994324
75,0.7541232705116272,0.47148212790489197,0.2051580846309662,0.2746584415435791,0.6412497758865356,0.37400051951408386,0.7369281053543091,0.4742744266986847,0.20683228969573975,0.289870023727417,0.6373205780982971,0.37765803933143616
76,0.7541232705116272,0.47613322734832764,0.20810118317604065,0.2737143039703369,0.6395021677017212,0.3793784976005554,0.7369281053543091,0.4681156277656555,0.20232917368412018,0.28896570205688477,0.6387255191802979,0.36943575739860535
77,0.7541232705116272,0.47114312648773193,0.20422285795211792,0.2729496359825134,0.6424335241317749,0.372300922870636,0.7369281053543091,0.4671584963798523,0.20155277848243713,0.288088321685791,0.6394088864326477,0.36801812052726746
78,0.7541232705116272,0.47686469554901123,0.2086687982082367,0.27193501591682434,0.6396965980529785,0.3803904056549072,0.7365196347236633,0.4827100932598114,0.21317829191684723,0.28718847036361694,0.6336405277252197,0.3898497223854065
79,0.7541232705116272,0.49045050144195557,0.2197965681552887,0.2713389992713928,0.6341630220413208,0.40071189403533936,0.7365196347236633,0.47947853803634644,0.211007758975029,0.2862094044685364,0.6330232620239258,0.38588035106658936
80,0.7541232705116272,0.4716537594795227,0.20481657981872559,0.27057814598083496,0.6421138048171997,0.3734050989151001,0.7369281053543091,0.46426627039909363,0.1992235779762268,0.2854715883731842,0.6415000557899475,0.3637652099132538
81,0.7541232705116272,0.47005629539489746,0.20366623997688293,0.26934492588043213,0.6405632495880127,0.3712741732597351,0.7365196347236633,0.4920061528682709,0.22186046838760376,0.28456276655197144,0.6248908638954163,0.40572723746299744
82,0.7541232705116272,0.4999241828918457,0.2278783619403839,0.2686208188533783,0.6280373334884644,0.41543376445770264,0.7365196347236633,0.49113139510154724,0.22108528017997742,0.2836909592151642,0.6254386305809021,0.40430960059165955
83,0.7541232705116272,0.4883604049682617,0.21824724972248077,0.2676260769367218,0.6326820850372314,0.39786654710769653,0.7365196347236633,0.47200989723205566,0.2058914750814438,0.2828870713710785,0.6323809623718262,0.3765239417552948
84,0.7541232705116272,0.4696510434150696,0.20348140597343445,0.26699408888816833,0.6404057741165161,0.3709501028060913,0.7365196347236633,0.48760178685188293,0.21798451244831085,0.2818524241447449,0.6276785731315613,0.39863908290863037
85,0.7541232705116272,0.49388620257377625,0.22294650971889496,0.2658888101577759,0.6298561096191406,0.4064624607563019,0.7365196347236633,0.49804648756980896,0.22728683054447174,0.2813999056816101,0.6211864948272705,0.41565069556236267
86,0.7541232705116272,0.5014536380767822,0.22920095920562744,0.2654317617416382,0.6270503997802734,0.41782301664352417,0.7365196347236633,0.48799028992652893,0.21891474723815918,0.2803950607776642,0.6247788071632385,0.4003402590751648
87,0.7541232705116272,0.47647038102149963,0.20924986898899078,0.26494714617729187,0.6360344886779785,0.381447970867157,0.7365196347236633,0.48532214760780334,0.21658916771411896,0.27980363368988037,0.6264573931694031,0.3960873484611511
88,0.7541232705116272,0.49574655294418335,0.22453230619430542,0.2643572986125946,0.630286455154419,0.4093479812145233,0.7365196347236633,0.499239444732666,0.2289922684431076,0.27938488125801086,0.6179916858673096,0.418769508600235
89,0.7541232705116272,0.4956792891025543,0.22473059594631195,0.2638753354549408,0.6297373175621033,0.4096773862838745,0.7365196347236633,0.48122918605804443,0.2136433869600296,0.27862659096717834,0.6263636350631714,0.39070025086402893
90,0.7541232705116272,0.4879663586616516,0.21784278750419617,0.2630298435688019,0.6329097747802734,0.39713117480278015,0.7365196347236633,0.49324437975883484,0.22356590628623962,0.27796122431755066,0.6215517520904541,0.40884605050086975
91,0.7541232705116272,0.5019109845161438,0.22923174500465393,0.2624363601207733,0.6283155679702759,0.4178910255432129,0.7365196347236633,0.49410954117774963,0.22434110939502716,0.27739784121513367,0.6210300326347351,0.41026368737220764
92,0.7541232705116272,0.49368613958358765,0.2224350869655609,0.2617780566215515,0.6312171220779419,0.4055061936378479,0.7369281053543091,0.48745012283325195,0.2186335176229477,0.2769013047218323,0.6257777810096741,0.3992060720920563
93,0.7541232705116272,0.49058422446250916,0.22002765536308289,0.261398047208786,0.6337612867355347,0.4011191725730896,0.7365196347236633,0.49324437975883484,0.22356590628623962,0.2763344645500183,0.6215517520904541,0.40884605050086975
94,0.7540147304534912,0.49817609786987305,0.22631947696208954,0.2609267234802246,0.628153920173645,0.41280555725097656,0.7365196347236633,0.49668753147125244,0.22666668891906738,0.2757954001426697,0.6194915175437927,0.4145165979862213
95,0.7540147304534912,0.49047547578811646,0.22048594057559967,0.2605131268501282,0.6295232176780701,0.4021153450012207,0.7369281053543091,0.48921844363212585,0.22018632292747498,0.27530592679977417,0.62466961145401,0.40204134583473206
96,0.75390625,0.4957919120788574,0.22616976499557495,0.26029089093208313,0.6289381980895996,0.4128223657608032,0.7365196347236633,0.5067420601844788,0.23596899211406708,0.27489346265792847,0.6137096881866455,0.4315281808376312
97,0.75390625,0.5046167373657227,0.2321578562259674,0.25948917865753174,0.6239463090896606,0.4236077070236206,0.7369281053543091,0.49271875619888306,0.22329190373420715,0.2743362486362457,0.6225107908248901,0.4077118933200836
98,0.75390625,0.49293607473373413,0.22229084372520447,0.2591018080711365,0.6284691095352173,0.40559661388397217,0.7369281053543091,0.49788016080856323,0.2279502898454666,0.2738136053085327,0.6194092631340027,0.41621771454811096
99,0.75390625,0.49768945574760437,0.2263498604297638,0.25858205556869507,0.6260789632797241,0.41299712657928467,0.7369281053543091,0.5021017789840698,0.23183228075504303,0.27335232496261597,0.6169421076774597,0.423305869102478
